,lid,t_user_id,time,latitude,longitude,altitude,transportation_mode
3215533,6374,102,2011-10-19 00:50:41-02,39.976395000000004,116.330761666667,0.0,walk
3215534,6374,102,2011-10-19 00:50:46-02,39.97683,116.33141833333299,0.0,walk
3215535,6374,102,2011-10-19 00:50:51-02,39.976791666666706,116.331393333333,0.0,walk
3215536,6374,102,2011-10-19 00:50:56-02,39.978013333333294,116.331896666667,0.0,walk
3215537,6374,102,2011-10-19 00:51:01-02,39.97787,116.33181166666701,0.0,walk
3215538,6374,102,2011-10-19 00:51:06-02,39.9776933333333,116.331808333333,0.0,walk
3215539,6374,102,2011-10-19 00:51:11-02,39.9775833333333,116.331813333333,0.0,walk
3215540,6374,102,2011-10-19 00:51:16-02,39.9772933333333,116.33177166666701,0.0,walk
3215541,6374,102,2011-10-19 00:51:21-02,39.977145,116.331838333333,0.0,walk
3215542,6374,102,2011-10-19 00:51:26-02,39.977053333333295,116.331791666667,0.0,walk
3215543,6374,102,2011-10-19 00:51:31-02,39.9769483333333,116.331843333333,0.0,walk
3215544,6374,102,2011-10-19 00:51:36-02,39.976836666666706,116.331886666667,0.0,walk
3215545,6374,102,2011-10-19 00:51:41-02,39.976775,116.331855,0.0,walk
3215546,6374,102,2011-10-19 00:51:46-02,39.976676666666705,116.331888333333,0.0,walk
3215547,6374,102,2011-10-19 00:51:51-02,39.976515,116.331853333333,0.0,walk
3215548,6374,102,2011-10-19 00:51:56-02,39.9763933333333,116.331853333333,0.0,walk
3215549,6374,102,2011-10-19 00:52:01-02,39.976295,116.33183999999999,0.0,walk
3215550,6374,102,2011-10-19 00:52:06-02,39.9762,116.33183500000001,0.0,walk
3215551,6374,102,2011-10-19 00:52:11-02,39.976105,116.331846666667,0.0,walk
3215552,6374,102,2011-10-19 00:52:16-02,39.976015000000004,116.33188,0.0,walk
3215553,6374,102,2011-10-19 00:52:21-02,39.975965,116.33191000000001,0.0,walk
3215554,6374,102,2011-10-19 00:52:26-02,39.9758833333333,116.331948333333,0.0,walk
3215555,6374,102,2011-10-19 00:52:31-02,39.9757933333333,116.331961666667,0.0,walk
3215556,6374,102,2011-10-19 00:52:36-02,39.975708333333294,116.331976666667,0.0,walk
3215557,6374,102,2011-10-19 00:52:41-02,39.97566,116.332025,0.0,walk
3215558,6374,102,2011-10-19 00:52:46-02,39.97556166666671,116.33204333333299,0.0,walk
3215559,6374,102,2011-10-19 00:52:51-02,39.975515,116.332096666667,0.0,walk
3215560,6374,102,2011-10-19 00:52:56-02,39.975488333333296,116.332196666667,0.0,walk
3215561,6374,102,2011-10-19 00:53:01-02,39.975485,116.33231,0.0,walk
3215562,6374,102,2011-10-19 00:53:06-02,39.975425,116.33248666666701,0.0,walk
3215563,6374,102,2011-10-19 00:53:11-02,39.975373333333295,116.332653333333,0.0,walk
3215564,6374,102,2011-10-19 00:53:16-02,39.975355,116.332771666667,0.0,walk
3215565,6374,102,2011-10-19 00:53:21-02,39.9753216666667,116.332871666667,0.0,walk
3215566,6374,102,2011-10-19 00:53:26-02,39.975356666666706,116.332903333333,0.0,walk
3215567,6374,102,2011-10-19 00:53:31-02,39.9753633333333,116.333003333333,0.0,walk
3215568,6374,102,2011-10-19 00:53:36-02,39.9753833333333,116.33307166666701,0.0,walk
3215569,6374,102,2011-10-19 00:53:41-02,39.975381666666706,116.333236666667,0.0,walk
3215570,6374,102,2011-10-19 00:53:46-02,39.9753383333333,116.333401666667,0.0,walk
3215571,6374,102,2011-10-19 00:53:51-02,39.97533,116.33351833333299,0.0,walk
3215572,6374,102,2011-10-19 00:53:56-02,39.975328333333294,116.33356166666701,0.0,walk
3215573,6374,102,2011-10-19 00:54:01-02,39.9753216666667,116.333546666667,0.0,walk
3215574,6374,102,2011-10-19 00:54:06-02,39.975235,116.333536666667,0.0,walk
3215575,6374,102,2011-10-19 00:54:11-02,39.9751783333333,116.33357333333299,0.0,walk
3215576,6374,102,2011-10-19 00:54:16-02,39.975155,116.33361333333299,0.0,walk
3215577,6374,102,2011-10-19 00:54:21-02,39.9751866666667,116.33358999999999,0.0,walk
3215578,6374,102,2011-10-19 00:54:26-02,39.9751866666667,116.33360166666701,0.0,walk
3215579,6374,102,2011-10-19 00:54:31-02,39.9751916666667,116.33360666666701,0.0,walk
3215580,6374,102,2011-10-19 00:54:36-02,39.975195,116.333611666667,0.0,walk
3215581,6374,102,2011-10-19 00:54:41-02,39.975195,116.33361333333299,0.0,walk
3215582,6374,102,2011-10-19 00:54:44-02,39.975195,116.33361333333299,0.0,walk
3215583,6374,102,2011-10-19 00:54:46-02,39.9751866666667,116.33361000000001,0.0,walk
3215584,6374,102,2011-10-19 00:54:51-02,39.97509,116.333503333333,0.0,walk
3215585,6374,102,2011-10-19 00:54:56-02,39.975045,116.33343333333299,0.0,walk
3215586,6374,102,2011-10-19 00:55:01-02,39.97501,116.33341499999999,0.0,walk
3215587,6374,102,2011-10-19 00:55:06-02,39.9750033333333,116.333395,0.0,walk
3215588,6374,102,2011-10-19 00:55:11-02,39.97500166666671,116.33338833333299,0.0,walk
3215589,6374,102,2011-10-19 00:55:16-02,39.9750033333333,116.333395,0.0,walk
3215590,6374,102,2011-10-19 00:55:21-02,39.97500166666671,116.33339333333299,0.0,walk
